Date,ticker,mention_count,percent_change
2021-05-05,CLF,0.0,-0.007889579483857942
2021-05-06,CLF,1.0,0.012789073599859131
2021-05-07,CLF,1.0,0.03174878279819244
2021-05-10,CLF,0.0,-0.019603867374015982
2021-05-10,CLF,0.0,-0.019603867374015982
2021-05-10,CLF,0.0,-0.019603867374015982
2021-05-11,CLF,1.0,0.03183923514322545
2021-05-12,CLF,1.0,-0.06822475329982709
2021-05-13,CLF,0.0,-0.008549213875678856
2021-05-14,CLF,0.0,-0.014754732801659539
2021-05-17,CLF,0.0,0.06834337998453664
2021-05-17,CLF,0.0,0.06834337998453664
2021-05-17,CLF,0.0,0.06834337998453664
2021-05-18,CLF,0.0,-0.03160971324019668
2021-05-19,CLF,0.0,-0.06164411572055084
2021-05-20,CLF,1.0,-0.03257968242125392
2021-05-21,CLF,0.0,-0.0197375165515265
2021-05-24,CLF,0.0,0.02730918016585569
2021-05-24,CLF,0.0,0.02730918016585569
2021-05-24,CLF,1.0,0.02730918016585569
2021-05-25,CLF,0.0,-0.01958706258089904
2021-05-26,CLF,0.0,0.03879793165368287
2021-05-27,CLF,0.0,0.06546307452025643
2021-05-28,CLF,0.0,-0.00396825523349915
2021-05-31,CLF,0.0,
2021-05-31,CLF,0.0,
2021-06-01,CLF,0.0,
2021-06-01,CLF,0.0,
2021-01-28,CLNE,0.0,0.0
2021-01-29,CLNE,0.0,-0.0203200070449693
2021-02-01,CLNE,0.0,0.032695235793912904
2021-02-01,CLNE,0.0,0.032695235793912904
2021-02-01,CLNE,0.0,0.032695235793912904
2021-02-02,CLNE,0.0,-0.009505720623635559
2021-02-03,CLNE,0.0,0.20327212229438832
2021-02-04,CLNE,0.0,-0.0023409868542851636
2021-02-05,CLNE,0.0,0.013193833089808524
2021-02-08,CLNE,0.0,0.3204843572180513
2021-02-08,CLNE,0.0,0.3204843572180513
2021-02-08,CLNE,0.0,0.3204843572180513
2021-02-09,CLNE,2.0,0.04218640037866978
2021-02-10,CLNE,0.0,-0.09563205576293055
2021-02-11,CLNE,1.0,-0.012474233113444593
2021-02-12,CLNE,1.0,0.032924865009574165
2021-02-15,CLNE,0.0,
2021-02-15,CLNE,0.0,
2021-02-16,CLNE,0.0,-0.08255216743789097
2021-02-16,CLNE,0.0,-0.08255216743789097
2021-02-17,CLNE,1.0,-0.02415884272382897
2021-02-18,CLNE,0.0,-0.10079493312955146
2021-02-19,CLNE,0.0,0.0640935381755606
2021-02-22,CLNE,0.0,-0.02227563810656363
2021-02-22,CLNE,0.0,-0.02227563810656363
2021-02-22,CLNE,0.0,-0.02227563810656363
2021-02-23,CLNE,0.0,-0.0751060700331808
2021-02-24,CLNE,0.0,0.016782556866333793
2021-02-25,CLNE,0.0,-0.07277295522975134
2021-02-26,CLNE,0.0,0.014677712545537078
2021-03-01,CLNE,1.0,0.056647052411400285
2021-03-01,CLNE,0.0,0.056647052411400285
2021-03-01,CLNE,0.0,0.056647052411400285
2021-03-02,CLNE,0.0,-0.04218166245809083
2021-03-03,CLNE,0.0,-0.07614499434937837
2021-03-04,CLNE,0.0,-0.004906013071851137
2021-03-05,CLNE,0.0,-0.04698846430683228
2021-03-08,CLNE,1.0,-0.08326958377690706
2021-03-08,CLNE,0.0,-0.08326958377690706
2021-03-08,CLNE,0.0,-0.08326958377690706
2021-03-09,CLNE,0.0,0.09692165961412422
2021-03-10,CLNE,0.0,0.14123469175541561
2021-03-11,CLNE,0.0,0.021114723932675376
2021-03-12,CLNE,0.0,0.06889678945228825
2021-03-15,CLNE,1.0,0.034372217382989116
2021-03-15,CLNE,0.0,0.034372217382989116
2021-03-15,CLNE,0.0,0.034372217382989116
2021-03-16,CLNE,0.0,-0.027669753889826162
2021-03-17,CLNE,0.0,0.015247199034751718
2021-03-18,CLNE,0.0,-0.05545705505264449
2021-03-19,CLNE,0.0,0.08527132056761823
2021-03-22,CLNE,0.0,0.017721966218448897
2021-03-22,CLNE,0.0,0.017721966218448897
2021-03-22,CLNE,0.0,0.017721966218448897
2021-03-23,CLNE,0.0,-0.15802685559970445
2021-03-24,CLNE,0.0,-0.040485287150805245
2021-03-25,CLNE,0.0,0.040485287150805134
2021-03-26,CLNE,0.0,-0.00811510599321887
2021-03-29,CLNE,0.0,-0.05480825738926818
2021-03-29,CLNE,0.0,-0.05480825738926818
2021-03-29,CLNE,0.0,-0.05480825738926818
2021-03-30,CLNE,0.0,0.03309269336685292
2021-03-31,CLNE,0.0,0.039337148714168046
2021-04-01,CLNE,0.0,0.05521577078693671
2021-04-05,CLNE,0.0,-0.0728373554786895
2021-04-05,CLNE,0.0,-0.0728373554786895
2021-04-05,CLNE,0.0,-0.0728373554786895
2021-04-05,CLNE,0.0,-0.0728373554786895
2021-04-06,CLNE,0.0,0.027038540631388948
2021-04-07,CLNE,0.0,-0.02555812160269559
2021-04-08,CLNE,0.0,-0.031557845146145305
2021-04-09,CLNE,0.0,-0.06382633885289178
2021-04-12,CLNE,1.0,-0.09465942545050589
2021-04-12,CLNE,0.0,-0.09465942545050589
2021-04-12,CLNE,0.0,-0.09465942545050589
2021-04-13,CLNE,0.0,0.040320976774838986
2021-04-14,CLNE,1.0,0.017880427974304437
2021-04-15,CLNE,1.0,-0.063582621241691
2021-04-16,CLNE,1.0,0.001796986787069242
2021-04-19,CLNE,0.0,0.06094137702529407
2021-04-19,CLNE,0.0,0.06094137702529407
2021-04-19,CLNE,0.0,0.06094137702529407
2021-04-20,CLNE,1.0,-0.2361072582438543
2021-04-21,CLNE,1.0,0.09967589164638353
2021-04-22,CLNE,0.0,-0.024499020671500924
2021-04-23,CLNE,0.0,0.03029058308033268
2021-04-26,CLNE,0.0,0.07417664666986357
2021-04-26,CLNE,1.0,0.07417664666986357
2021-04-26,CLNE,0.0,0.07417664666986357
2021-04-27,CLNE,2.0,0.02209546444729485
2021-04-28,CLNE,1.0,0.023327231595396934
2021-04-29,CLNE,0.0,-0.03210686911193847
2021-04-30,CLNE,0.0,-0.030441038956957656
2021-05-03,CLNE,2.0,0.0045351724264647095
2021-05-05,CLNE,0.0,-0.02531785100378671
2021-05-06,CLNE,0.0,-0.07286684814112787
2021-05-07,CLNE,0.0,-0.10433961722762417
2021-05-10,CLNE,1.0,-0.004545458184549777
2021-05-10,CLNE,0.0,-0.004545458184549777
2021-05-10,CLNE,0.0,-0.004545458184549777
2021-05-11,CLNE,2.0,-0.02771537390010107
2021-05-12,CLNE,0.0,-0.04920006569752712
2021-05-13,CLNE,0.0,-0.03250288974819374
2021-05-14,CLNE,0.0,0.047155152458690654
2021-05-17,CLNE,0.0,-0.014652262710496819
2021-05-17,CLNE,0.0,-0.014652262710496819
2021-05-17,CLNE,0.0,-0.014652262710496819
2021-05-18,CLNE,0.0,-0.012376442931321981
2021-05-19,CLNE,0.0,-0.02012644681687179
2021-05-20,CLNE,0.0,-0.029660462185177403
2021-05-21,CLNE,0.0,0.011711279364071547
2021-05-24,CLNE,0.0,0.02932013958183173
2021-05-24,CLNE,0.0,0.02932013958183173
2021-05-24,CLNE,0.0,0.02932013958183173
2021-05-25,CLNE,0.0,-0.04234114435344971
2021-05-26,CLNE,0.0,0.05234121815105145
2021-05-27,CLNE,0.0,0.0061996714854702225
2021-05-28,CLNE,0.0,-0.02123753447228848
2021-05-31,CLNE,1.0,
2021-05-31,CLNE,0.0,
2021-06-01,CLNE,0.0,
2021-06-01,CLNE,0.0,
2021-01-28,WKHS,0.0,0.0
2021-01-29,WKHS,0.0,0.03619502944373782
2021-02-01,WKHS,1.0,0.12423719392802277
2021-02-01,WKHS,0.0,0.12423719392802277
2021-02-01,WKHS,0.0,0.12423719392802277
2021-02-02,WKHS,0.0,-0.1274474874281833
2021-02-03,WKHS,0.0,0.05238887034005608
2021-02-04,WKHS,0.0,0.1369237153770805
2021-02-05,WKHS,3.0,-0.017816201216875268
2021-02-08,WKHS,3.0,-0.02392337016323282
2021-02-08,WKHS,0.0,-0.02392337016323282
2021-02-08,WKHS,1.0,-0.02392337016323282
2021-02-09,WKHS,1.0,0.013527187726579707
2021-02-10,WKHS,1.0,-0.043999457935170815
2021-02-11,WKHS,2.0,-0.026345043780160053
2021-02-12,WKHS,0.0,-0.03449087294685828
2021-02-15,WKHS,1.0,
2021-02-15,WKHS,2.0,
2021-02-16,WKHS,0.0,-0.05919218530477227
2021-02-16,WKHS,0.0,-0.05919218530477227
2021-02-17,WKHS,0.0,-0.050506684594660636
2021-02-18,WKHS,2.0,-0.03802503663600348
2021-02-19,WKHS,2.0,0.05423578417083325
2021-02-22,WKHS,0.0,-0.0503994354676836
2021-02-22,WKHS,0.0,-0.0503994354676836
2021-02-22,WKHS,0.0,-0.0503994354676836
2021-02-23,WKHS,0.0,-0.6436583167009284
2021-02-24,WKHS,8.0,-0.0845573897316309
2021-02-25,WKHS,2.0,0.22089386849082993
2021-02-26,WKHS,5.0,-0.15441572554768004
2021-03-01,WKHS,1.0,0.06985830184490303
2021-03-01,WKHS,0.0,0.06985830184490303
2021-03-01,WKHS,0.0,0.06985830184490303
2021-03-02,WKHS,3.0,-0.07233514004439155
2021-03-03,WKHS,0.0,-0.07797824021861721
2021-03-04,WKHS,2.0,-0.031316380520428164
2021-03-05,WKHS,1.0,-0.051803032929241245
2021-03-08,WKHS,0.0,0.1212568374857203
2021-03-08,WKHS,0.0,0.1212568374857203
2021-03-08,WKHS,1.0,0.1212568374857203
2021-03-09,WKHS,2.0,0.05338789674954287
2021-03-10,WKHS,0.0,-0.025396273637436805
2021-03-11,WKHS,0.0,0.09336923389216126
2021-03-12,WKHS,1.0,-0.03666393462450325
2021-03-15,WKHS,0.0,0.055345481291119054
2021-03-15,WKHS,1.0,0.055345481291119054
2021-03-15,WKHS,1.0,0.055345481291119054
2021-03-16,WKHS,0.0,-0.0660726579236819
2021-03-17,WKHS,0.0,0.01427744449838197
2021-03-18,WKHS,0.0,-0.0947197295219622
2021-03-19,WKHS,0.0,0.04569330449128433
2021-03-22,WKHS,0.0,-0.03086863738484516
2021-03-22,WKHS,1.0,-0.03086863738484516
2021-03-22,WKHS,0.0,-0.03086863738484516
2021-03-23,WKHS,0.0,-0.0722886822734759
2021-03-24,WKHS,0.0,-0.09592934805981662
2021-03-25,WKHS,1.0,0.026887329935805268
2021-03-26,WKHS,0.0,-0.008882359490956471
2021-03-29,WKHS,0.0,-0.03942887548090292
2021-03-29,WKHS,0.0,-0.03942887548090292
2021-03-29,WKHS,0.0,-0.03942887548090292
2021-03-30,WKHS,0.0,0.03570446210306072
2021-03-31,WKHS,0.0,0.027237667495136942
2021-04-01,WKHS,0.0,0.02651533876456563
2021-04-05,WKHS,0.0,-0.06652074122224272
2021-04-05,WKHS,0.0,-0.06652074122224272
2021-04-05,WKHS,0.0,-0.06652074122224272
2021-04-05,WKHS,0.0,-0.06652074122224272
2021-04-06,WKHS,1.0,0.04290605427975441
2021-04-07,WKHS,0.0,-0.04479745783474968
2021-04-08,WKHS,1.0,0.01540514594348296
2021-04-09,WKHS,0.0,-0.025298690551688586
2021-04-12,WKHS,0.0,-0.056236571110611554
2021-04-12,WKHS,0.0,-0.056236571110611554
2021-04-12,WKHS,0.0,-0.056236571110611554
2021-04-13,WKHS,0.0,0.05547144260233327
2021-04-14,WKHS,0.0,-0.03703400667893116
2021-04-15,WKHS,0.0,-0.07759671290849815
2021-04-16,WKHS,0.0,0.1271807962589085
2021-04-19,WKHS,0.0,-0.04879009929362802
2021-04-19,WKHS,0.0,-0.04879009929362802
2021-04-19,WKHS,0.0,-0.04879009929362802
2021-04-20,WKHS,0.0,-0.026539548202434936
2021-04-21,WKHS,0.0,0.015366220390489762
2021-04-22,WKHS,0.0,0.017108048104500256
2021-04-23,WKHS,0.0,0.00039440855120800536
2021-04-26,WKHS,0.0,0.04246097044986471
2021-04-26,WKHS,0.0,0.04246097044986471
2021-04-26,WKHS,0.0,0.04246097044986471
2021-04-27,WKHS,0.0,-0.01753758606489831
2021-04-28,WKHS,0.0,0.0023050131818316637
2021-04-29,WKHS,0.0,-0.03276424789277007
2021-04-30,WKHS,0.0,-0.017600399399882307
2021-05-03,WKHS,0.0,-0.05644654248344935
2021-05-05,WKHS,0.0,-0.019838366880446982
2021-05-06,WKHS,0.0,-0.13327120713407542
2021-05-07,WKHS,1.0,0.0031169569802194166
2021-05-10,WKHS,0.0,-0.1617870132269892
2021-05-10,WKHS,0.0,-0.1617870132269892
2021-05-10,WKHS,0.0,-0.1617870132269892
2021-05-11,WKHS,1.0,0.0048661851346001326
2021-05-12,WKHS,0.0,-0.06907952518601357
2021-05-13,WKHS,0.0,-0.02768799642212727
2021-05-14,WKHS,0.0,0.07963131423710272
2021-05-17,WKHS,0.0,0.018349091573169593
2021-05-17,WKHS,0.0,0.018349091573169593
2021-05-17,WKHS,0.0,0.018349091573169593
2021-05-18,WKHS,0.0,0.0870113769896297
2021-05-19,WKHS,0.0,-0.0011117543122943668
2021-05-20,WKHS,0.0,-0.04667891841612233
2021-05-21,WKHS,0.0,-0.014084726480572386
2021-05-24,WKHS,0.0,-0.01788951876448377
2021-05-24,WKHS,0.0,-0.01788951876448377
2021-05-24,WKHS,0.0,-0.01788951876448377
2021-05-25,WKHS,0.0,-0.020669437171056012
2021-05-26,WKHS,0.0,0.1147754849497887
2021-05-27,WKHS,0.0,0.052278545639990445
2021-05-28,WKHS,0.0,-0.02633116874468408
2021-05-31,WKHS,0.0,
2021-05-31,WKHS,0.0,
2021-06-01,WKHS,0.0,
2021-06-01,WKHS,0.0,
2021-01-28,SENS,11.0,0.0
2021-01-29,SENS,87.0,-0.0291081558963865
2021-02-01,SENS,23.0,0.12665130802556218
2021-02-01,SENS,25.0,0.12665130802556218
2021-02-01,SENS,18.0,0.12665130802556218
2021-02-02,SENS,25.0,0.018416708995248374
2021-02-03,SENS,46.0,-0.0036563076970486936
2021-02-04,SENS,24.0,-0.022223115196824315
2021-02-05,SENS,47.0,0.12648410909228858
2021-02-08,SENS,41.0,0.20516106589701927
2021-02-08,SENS,20.0,0.20516106589701927
2021-02-08,SENS,13.0,0.20516106589701927
2021-02-09,SENS,11.0,0.04725290161281101
2021-02-10,SENS,10.0,-0.02072617244601174
2021-02-11,SENS,10.0,-0.002621231022660009
2021-02-12,SENS,16.0,0.08788586347327343
2021-02-15,SENS,13.0,
2021-02-15,SENS,11.0,
2021-02-16,SENS,6.0,0.23651532134062378
2021-02-16,SENS,12.0,0.23651532134062378
2021-02-17,SENS,13.0,-0.10178264260626682
2021-02-18,SENS,11.0,-0.05395051206330837
2021-02-19,SENS,5.0,0.026259688550964767
2021-02-22,SENS,5.0,-0.12401188545314087
2021-02-22,SENS,5.0,-0.12401188545314087
2021-02-22,SENS,6.0,-0.12401188545314087
2021-02-23,SENS,10.0,-0.09482133138628533
2021-02-24,SENS,10.0,0.14489139108048366
2021-02-25,SENS,9.0,-0.12098589293634433
2021-02-26,SENS,9.0,-0.1079886007374316
2021-03-01,SENS,14.0,0.014514028821105977
2021-03-01,SENS,9.0,0.014514028821105977
2021-03-01,SENS,8.0,0.014514028821105977
2021-03-02,SENS,9.0,-0.05326704902133476
2021-03-03,SENS,16.0,-0.030866618448254904
2021-03-04,SENS,13.0,-0.17047971984890736
2021-03-05,SENS,15.0,-0.08128264701748093
2021-03-08,SENS,13.0,0.01600032608667546
2021-03-08,SENS,12.0,0.01600032608667546
2021-03-08,SENS,5.0,0.01600032608667546
2021-03-09,SENS,4.0,0.140451875923261
2021-03-10,SENS,8.0,0.05696676997633941
2021-03-11,SENS,9.0,0.0782872229667174
2021-03-12,SENS,4.0,-0.04623315086412641
2021-03-15,SENS,5.0,-0.0031595571962489775
2021-03-15,SENS,8.0,-0.0031595571962489775
2021-03-15,SENS,12.0,-0.0031595571962489775
2021-03-16,SENS,9.0,-0.0893155163370681
2021-03-17,SENS,8.0,0.07977650269129218
2021-03-18,SENS,9.0,-0.04910973419684301
2021-03-19,SENS,7.0,0.09592010675560961
2021-03-22,SENS,3.0,-0.06291384145870002
2021-03-22,SENS,4.0,-0.06291384145870002
2021-03-22,SENS,7.0,-0.06291384145870002
2021-03-23,SENS,8.0,-0.026317283546611645
2021-03-24,SENS,6.0,-0.10166363970012662
2021-03-25,SENS,7.0,0.06084168491630049
2021-03-26,SENS,2.0,-0.04618942220580375
2021-03-29,SENS,4.0,-0.0953101798043249
2021-03-29,SENS,2.0,-0.0953101798043249
2021-03-29,SENS,3.0,-0.0953101798043249
2021-03-30,SENS,7.0,0.08065791709382795
2021-03-31,SENS,3.0,-0.026169692073329243
2021-04-01,SENS,4.0,-0.022989587532424898
2021-04-05,SENS,1.0,-0.011696028891390823
2021-04-05,SENS,1.0,-0.011696028891390823
2021-04-05,SENS,1.0,-0.011696028891390823
2021-04-05,SENS,2.0,-0.011696028891390823
2021-04-06,SENS,2.0,0.019418067876816054
2021-04-07,SENS,3.0,-0.02334734233570233
2021-04-08,SENS,2.0,0.027186115129478976
2021-04-09,SENS,2.0,-0.10919928845160283
2021-04-12,SENS,3.0,-0.08004263125732523
2021-04-12,SENS,4.0,-0.08004263125732523
2021-04-12,SENS,2.0,-0.08004263125732523
2021-04-13,SENS,6.0,-0.01869222673014813
2021-04-14,SENS,2.0,0.0
2021-04-15,SENS,3.0,-0.06831918036283685
2021-04-16,SENS,4.0,-0.04652003283681055
2021-04-19,SENS,4.0,-0.021391169524983083
2021-04-19,SENS,1.0,-0.021391169524983083
2021-04-19,SENS,4.0,-0.021391169524983083
2021-04-20,SENS,1.0,-0.04420611616796738
2021-04-21,SENS,3.0,0.16138832122368774
2021-04-22,SENS,1.0,-0.06453846000460177
2021-04-23,SENS,4.0,0.02531778353110258
2021-04-26,SENS,2.0,0.0998453522307896
2021-04-26,SENS,3.0,0.0998453522307896
2021-04-26,SENS,3.0,0.0998453522307896
2021-04-27,SENS,2.0,-0.05105523347442126
2021-04-28,SENS,3.0,0.08223813110168947
2021-04-29,SENS,9.0,-0.07275939571564853
2021-04-30,SENS,3.0,0.0
2021-05-03,SENS,1.0,-0.043380255742367826
2021-05-05,SENS,2.0,0.01020416024401339
2021-05-06,SENS,6.0,-0.030930332690025198
2021-05-07,SENS,7.0,-0.010526403080123783
2021-05-10,SENS,7.0,-0.04879018309154183
2021-05-10,SENS,0.0,-0.04879018309154183
2021-05-10,SENS,3.0,-0.04879018309154183
2021-05-11,SENS,5.0,0.032789857004866425
2021-05-12,SENS,10.0,-0.021739965507499924
2021-05-13,SENS,4.0,-0.06234313708579247
2021-05-14,SENS,8.0,0.11583177086520886
2021-05-17,SENS,3.0,0.02061932901721869
2021-05-17,SENS,0.0,0.02061932901721869
2021-05-17,SENS,2.0,0.02061932901721869
2021-05-18,SENS,2.0,0.08786138534923459
2021-05-19,SENS,1.0,0.00466200844211412
2021-05-20,SENS,3.0,-0.023530587180201755
2021-05-21,SENS,2.0,-0.04879011875636827
2021-05-24,SENS,3.0,-0.005012537031211045
2021-05-24,SENS,1.0,-0.005012537031211045
2021-05-24,SENS,1.0,-0.005012537031211045
2021-05-25,SENS,2.0,-0.06755814811270257
2021-05-26,SENS,3.0,0.05745706185682438
2021-05-27,SENS,6.0,0.04951501775456487
2021-05-28,SENS,7.0,-0.00484262000285356
2021-05-31,SENS,2.0,
2021-05-31,SENS,6.0,
2021-06-01,SENS,2.0,
2021-06-01,SENS,1.0,
2021-01-28,PLTR,7.0,0.0
2021-01-29,PLTR,41.0,-0.013551860171922022
2021-02-01,PLTR,8.0,-0.03529441349995241
2021-02-01,PLTR,7.0,-0.03529441349995241
2021-02-01,PLTR,8.0,-0.03529441349995241
2021-02-02,PLTR,6.0,-0.09055116197871291
2021-02-03,PLTR,13.0,0.02357547108009983
2021-02-04,PLTR,1.0,0.00908951597647383
2021-02-05,PLTR,9.0,0.06053285062706039
2021-02-08,PLTR,9.0,0.057076832378512764
2021-02-08,PLTR,8.0,0.057076832378512764
2021-02-08,PLTR,3.0,0.057076832378512764
2021-02-09,PLTR,1.0,0.05714297621850598
2021-02-10,PLTR,3.0,-0.06689910862964862
2021-02-11,PLTR,4.0,-0.07531534016323639
2021-02-12,PLTR,4.0,-0.03691593448487808
2021-02-15,PLTR,8.0,
2021-02-15,PLTR,6.0,
2021-02-16,PLTR,4.0,-0.13644559456122587
2021-02-16,PLTR,14.0,-0.13644559456122587
2021-02-17,PLTR,25.0,-0.02767839572038549
2021-02-18,PLTR,18.0,-0.07314263304834978
2021-02-19,PLTR,39.0,0.14164301780810348
2021-02-22,PLTR,33.0,-0.03509131981127006
2021-02-22,PLTR,10.0,-0.03509131981127006
2021-02-22,PLTR,10.0,-0.03509131981127006
2021-02-23,PLTR,13.0,-0.04567003683318832
2021-02-24,PLTR,13.0,-0.013549345954921186
2021-02-25,PLTR,10.0,-0.0965993923505036
2021-02-26,PLTR,16.0,-0.002507292060202404
2021-03-01,PLTR,9.0,0.03736833320141954
2021-03-01,PLTR,1.0,0.03736833320141954
2021-03-01,PLTR,7.0,0.03736833320141954
2021-03-02,PLTR,9.0,-0.013390337233179077
2021-03-03,PLTR,16.0,-0.037033539056715685
2021-03-04,PLTR,19.0,0.04719416313495177
2021-03-05,PLTR,16.0,-0.03204870731043159
2021-03-08,PLTR,16.0,-0.061564532113960194
2021-03-08,PLTR,7.0,-0.061564532113960194
2021-03-08,PLTR,5.0,-0.061564532113960194
2021-03-09,PLTR,8.0,0.07442508935196675
2021-03-10,PLTR,9.0,0.01999657606425949
2021-03-11,PLTR,4.0,0.07696102401066342
2021-03-12,PLTR,5.0,0.007082994585263318
2021-03-15,PLTR,6.0,-0.004840789879889623
2021-03-15,PLTR,2.0,-0.004840789879889623
2021-03-15,PLTR,1.0,-0.004840789879889623
2021-03-16,PLTR,2.0,-0.045045793686754466
2021-03-17,PLTR,6.0,-0.015742219160193135
2021-03-18,PLTR,10.0,-0.05002057437381496
2021-03-19,PLTR,3.0,0.014078914039646118
2021-03-22,PLTR,0.0,-0.004120334775025335
2021-03-22,PLTR,4.0,-0.004120334775025335
2021-03-22,PLTR,4.0,-0.004120334775025335
2021-03-23,PLTR,5.0,-0.040443552843928476
2021-03-24,PLTR,8.0,-0.06116221773307455
2021-03-25,PLTR,10.0,0.03149161614509605
2021-03-26,PLTR,2.0,0.0
2021-03-29,PLTR,3.0,-0.03837078214032611
2021-03-29,PLTR,0.0,-0.03837078214032611
2021-03-29,PLTR,1.0,-0.03837078214032611
2021-03-30,PLTR,8.0,0.01416525262170458
2021-03-31,PLTR,4.0,0.05516509738207314
2021-04-01,PLTR,6.0,-0.009491064248729222
2021-04-05,PLTR,2.0,0.01591092853542966
2021-04-05,PLTR,1.0,0.01591092853542966
2021-04-05,PLTR,0.0,0.01591092853542966
2021-04-05,PLTR,2.0,0.01591092853542966
2021-04-06,PLTR,3.0,-0.007278990506801436
2021-04-07,PLTR,1.0,-0.016028103083911092
2021-04-08,PLTR,7.0,0.02202638108262773
2021-04-09,PLTR,6.0,0.026555872765751446
2021-04-12,PLTR,7.0,-0.029550514354483234
2021-04-12,PLTR,4.0,-0.029550514354483234
2021-04-12,PLTR,1.0,-0.029550514354483234
2021-04-13,PLTR,4.0,0.08536763536662036
2021-04-14,PLTR,16.0,-0.0700611884300203
2021-04-15,PLTR,3.0,-0.023480316278554028
2021-04-16,PLTR,6.0,-0.029813708415154242
2021-04-19,PLTR,4.0,-0.02386957645009808
2021-04-19,PLTR,1.0,-0.02386957645009808
2021-04-19,PLTR,1.0,-0.02386957645009808
2021-04-20,PLTR,2.0,-0.00731933015757911
2021-04-21,PLTR,2.0,0.03828427352921432
2021-04-22,PLTR,1.0,0.010112262505755648
2021-04-23,PLTR,1.0,0.023774589918547282
2021-04-26,PLTR,2.0,0.02946344252361129
2021-04-26,PLTR,1.0,0.02946344252361129
2021-04-26,PLTR,0.0,0.02946344252361129
2021-04-27,PLTR,0.0,-0.009585464127742499
2021-04-28,PLTR,0.0,-0.001257020051735645
2021-04-29,PLTR,1.0,-0.020331048867407452
2021-04-30,PLTR,0.0,-0.0142213088973609
2021-05-03,PLTR,0.0,-0.032645231310578546
2021-05-05,PLTR,2.0,-0.022903538317601512
2021-05-06,PLTR,7.0,-0.051417701033833994
2021-05-07,PLTR,4.0,-0.017068695074928215
2021-05-10,PLTR,7.0,-0.0670057343122422
2021-05-10,PLTR,3.0,-0.0670057343122422
2021-05-10,PLTR,3.0,-0.0670057343122422
2021-05-11,PLTR,17.0,0.09002972907993019
2021-05-12,PLTR,6.0,-0.06754483691223034
2021-05-13,PLTR,3.0,-0.02791370429055814
2021-05-14,PLTR,8.0,0.08900534611199874
2021-05-17,PLTR,5.0,0.01874742475226831
2021-05-17,PLTR,2.0,0.01874742475226831
2021-05-17,PLTR,2.0,0.01874742475226831
2021-05-18,PLTR,2.0,0.03741446982145955
2021-05-19,PLTR,3.0,-0.027202808213032923
2021-05-20,PLTR,0.0,-0.0029069528680160882
2021-05-21,PLTR,3.0,0.0067698221599994364
2021-05-24,PLTR,0.0,0.022397854150717017
2021-05-24,PLTR,0.0,0.022397854150717017
2021-05-24,PLTR,0.0,0.022397854150717017
2021-05-25,PLTR,2.0,0.012178147502081429
2021-05-26,PLTR,0.0,0.02935996626465453
2021-05-27,PLTR,0.0,0.02588274350286353
2021-05-28,PLTR,4.0,0.01095301165307871
2021-05-31,PLTR,0.0,
2021-05-31,PLTR,1.0,
2021-06-01,PLTR,0.0,
2021-06-01,PLTR,0.0,
2021-01-28,RKT,0.0,0.0
2021-01-29,RKT,4.0,0.002343557021005843
2021-02-01,RKT,2.0,0.008391711246158713
2021-02-01,RKT,0.0,0.008391711246158713
2021-02-01,RKT,0.0,0.008391711246158713
2021-02-02,RKT,1.0,-0.0282505215019565
2021-02-03,RKT,1.0,0.01281150368909766
2021-02-04,RKT,2.0,0.016830707396710495
2021-02-05,RKT,0.0,0.0027777667320847423
2021-02-08,RKT,2.0,-0.00046233331677564195
2021-02-08,RKT,1.0,-0.00046233331677564195
2021-02-08,RKT,1.0,-0.00046233331677564195
2021-02-09,RKT,1.0,-0.017261928785786893
2021-02-10,RKT,0.0,-0.014695715715330532
2021-02-11,RKT,0.0,-0.012977867296356218
2021-02-12,RKT,4.0,0.0004837702046930127
2021-02-15,RKT,2.0,
2021-02-15,RKT,2.0,
2021-02-16,RKT,0.0,-0.005333417704600761
2021-02-16,RKT,2.0,-0.005333417704600761
2021-02-17,RKT,0.0,-0.025604528670580246
2021-02-18,RKT,3.0,0.0009970043940184755
2021-02-19,RKT,1.0,0.009915849996039812
2021-02-22,RKT,7.0,0.006882983942841301
2021-02-22,RKT,2.0,0.006882983942841301
2021-02-22,RKT,4.0,0.006882983942841301
2021-02-23,RKT,5.0,-0.020292706836572343
2021-02-24,RKT,3.0,0.015873275303363004
2021-02-25,RKT,1.0,-0.0208858938421981
2021-02-26,RKT,12.0,0.0934812347886348
2021-03-01,RKT,11.0,0.10627545191974788
2021-03-01,RKT,3.0,0.10627545191974788
2021-03-01,RKT,6.0,0.10627545191974788
2021-03-02,RKT,45.0,0.537623741114432
2021-03-03,RKT,209.0,-0.39553848099103556
2021-03-04,RKT,79.0,-0.041923419741703424
2021-03-05,RKT,41.0,-0.0677703347749036
2021-03-08,RKT,18.0,0.0295709156387494
2021-03-08,RKT,5.0,0.0295709156387494
2021-03-08,RKT,1.0,0.0295709156387494
2021-03-09,RKT,11.0,0.031078226459110375
2021-03-10,RKT,10.0,0.01788542960351702
2021-03-11,RKT,4.0,-0.004635034858207519
2021-03-12,RKT,4.0,-0.032260850112913526
2021-03-15,RKT,8.0,0.031098708315134185
2021-03-15,RKT,2.0,0.031098708315134185
2021-03-15,RKT,3.0,0.031098708315134185
2021-03-16,RKT,6.0,-0.03149863748807392
2021-03-17,RKT,6.0,-0.020202707317519466
